"","date","text","country","participant"
"792",2020-04-15 13:26:02,"#Madagascar, Pierrette 49 ans.""Je suis fatiguée. Je quitte la maison à 2h du matin pour aller chercher les légumes puisqu'il n'y a pas de bus.Aujourd'hui j'ai gagné 0,2€. Nous sommes six à la maison."" https://t.co/CE0s1gdIls
#Covid19FoodFuture  #ExpressMadagascar @Maya_disraeli","Madagascar","mayadisraeli"
"793",2020-04-15 13:23:58,"Read more about the  measures are required to keep the agricultural sector and supply chains working smoothly in a blogpost by @IFPRI - https://t.co/Wz8iSv9Cie @miss_abimbola #Covid19FoodFuture https://t.co/CbllwYqMxB","Global","miss_abimbola"
"794",2020-04-15 13:23:57,"Media reports show that the closure of hotels, restaurants, sweet shops, and tea shops during the lockdown is already depressing milk sales. @miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"795",2020-04-15 13:23:56,"There are disruptions in supply chains because of transportation problems and other issues. Prices have declined for wheat, vegetables, and other crops, yet consumers are often paying more. @miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"796",2020-04-15 13:17:21,"#Ethiopia The youth of Gelemso city have given awareness creation on social distancing. They have gone to their local market and help out the community to have social distancing while they are buying and selling food.
#Covid19FoodFuture @YaredTesema1 https://t.co/PX6OhVYXze","Ethiopia","YaredTesema1"
"797",2020-04-15 13:15:31,"#Ethiopia Food price had increased drastically due to #COVID19Ethiopia , and just as Easter is near people are struggling to buy. The Federal Cooperative Agency, to solve this issue have prepared a variety of foods to be available house to house.
#Covid19FoodFuture @YaredTesema1 https://t.co/sjvrMHXZJb","Ethiopia","YaredTesema1"
"798",2020-04-15 12:36:18,"#DYK that the food supplies could be massively disrupted due to measures put in place to control the spread of #COVID19. Nos of people estimated at over 800 million suffering from chronic hunger before the crisis is likely to increase dramatically
#Covid19FoodFuture @JohnAgboola_ https://t.co/pKslSW5gpY","Global","JohnAgboola_"
"799",2020-04-15 12:25:43,"A lockdown in #Malawi will bring to light the huge gap btn the rich and the poor, with no assurance of food and nutritional security of the peri urban and poor households. How those who live on hand to mouth will survive during this period, only time will tell.
 @kanyemba_nellie","Malawi","kanyemba_nellie"
"800",2020-04-15 12:23:46,"#Kenya @FAO warned of a  massive increase in locusts across East Africa, threatening the already food insecure nations. Control has been slow as borders close due to #Covid19, hence hindering pesticide import.#CovidFoodFuture @sharonjcheboi https://t.co/7VFVl6wVBA","Kenya","sharonjcheboi"
"801",2020-04-15 12:08:54,"In many African countries, the planting season has just started but many farmers in #Nigeria who are yet to plant are likely to miss out on this year’s planting season while those who have planted are currently experiencing a labor shortage.
#Covid19FoodFuture @JohnAgboola_ https://t.co/kdZW0el4TT","Nigeria","JohnAgboola_"
"802",2020-04-15 12:08:03,"#MADAGASCAR, Le géant de l'exploitation minière #Nickel #Cobalt @Ambatovy a suspendu ses activités jusqu'à nouvelle ordre. Cela aura sûrement des impacts sur les agriculteurs #Malagasy qui sont leurs principaux fournisseurs en produit agricole.
#Covid19FoodFuture @MalalaOnisoa","Madagascar","MalalaOnisoa"
"803",2020-04-15 11:41:39,"#Malawi government has announced a 21 days lockdown due to #COVID19 effective Saturday, April 18th. During the period, only local markets shall operate. Fingers crossed to see how practical, food supply chains are going to be.

#covid19foodfuture
@kanyemba_nellie","Malawi","kanyemba_nellie"
"804",2020-04-15 11:19:13,"#SouthAfrica Yesterday the department of health made a public presentation on what to expect going forward. Highlighting nutrition as the most important in fighting #COVID19. How do small scale farmers ensure this going forward #Covid19foodfuture @ndomfuh_1","South Africa","ndomfuh_1"
"805",2020-04-15 10:16:06,"#Kenya #Covid19 expresses the importance of self reliance on food security of a country or household. Encouraging self reliance for those who can access urban agricultural spaces is important. Eg kale, spinach, managu and herbs, potatoes, carrots #Covid19FoodFuture @sharonjcheboi https://t.co/sdKTtrDhRg","Kenya","sharonjcheboi"
"806",2020-04-15 09:12:00,"To minimise the impact of #Covid19 on food security in #Africa, What actions should be taken to minimise the impact on food distribution?

#Covid19FoodFuture @sharonjcheboi https://t.co/nRLYDV6mk3","Global","sharonjcheboi"
"807",2020-04-15 08:05:35,"A crisis such as #Covid19 might be a health crisis. But has the possibility of causing a food crisis. Food systems have been affected and a food crisis within a health crisis should be prevented. Here's how @WorldBank

https://t.co/NyTHkZdNFi

@sharonjcheboi #Covid19FoodFuture","Global","sharonjcheboi"
"808",2020-04-15 04:18:35,"Urban Agriculture Commissioner Fetiya Mohammed in an interview talked about urban farming and how it is very beneficial in this time now, that regions in #Ethiopia is in a lock down. This will enable the urban community to live sustainably.
#Covid19FoodFuture @YaredTesema1 https://t.co/nLX4zbZKgo","Ethiopia","YaredTesema1"
"809",2020-04-15 02:20:58,"#MADAGASCAR, Les boucheries et les vendeurs de volailles des marchés d'Antananarivo comme #Analakely ont du mal à écouler leur production durant la semaine et fête pascale. Dû @Covid19, les pouvoirs d'achat des #malagasy ont chuté en ce temps.
#Covid19FoodFuture @MalalaOnisoa","Madagascar","MalalaOnisoa"
"810",2020-04-14 19:43:22,"#MADAGASCAR, Les acteurs du filière lait de la grande île comme @MalagasyDairyBoard #MDB sollicite la consommation des produits dérivés du lait pour renforcer le système immunitaire face au #covid19.
#Covid19FoodFuture #MDBMalagasyDairyBoard @MalalaOnisoa","Madagascar","MalalaOnisoa"
"811",2020-04-14 16:28:40,"#BurkinaFaso: Suite à l'appel de @rochkaborepf, des Burkinabè se montrent solidaires les uns envers les autres en apportant des vivres aux personnes rencontrant des difficultés en cette période de #covid19.  @EdoSango
#covid19foodfuture #lwili
Lisez 👉🏾https://t.co/Hbac49J42M","Burkina Faso","ed_sango"
"812",2020-04-14 15:48:00,"In #Nigeria, the #COVID19 pandemic has stirred up panic buying food items and price hikes in many cities. As the pandemic situation persists, prices of major agricultural products are likely to keep rising and thus, changing consumption patterns.
#Covid19FoodFuture @JohnAgboola_ https://t.co/RpWEYcaHlL","Nigeria","JohnAgboola_"
"813",2020-04-14 15:40:57,"The #COVID19 pandemic is overshadowing and limiting full attention to other challenges like #ClimateChange and the Farmer-Fulani herdsmen crisis in Nigeria which has resulted in a number of losses including lives, crops &amp; properties.
#Covid19FoodFuture #FoodSystems @JohnAgboola_ https://t.co/6UUVVGzrGL","Nigeria","JohnAgboola_"
"814",2020-04-14 15:35:25,"In Nigeria, due to the #COVID19 pandemic, major farm inputs distribution has been restricted and farm input costs have gone higher as a result of movement restriction and higher transportation costs.

#Covid19FoodFuture #FarmInput #InputPrices #FoodSystems @JohnAgboola_ https://t.co/tB6hJMXGKV","Nigeria","JohnAgboola_"
"815",2020-04-14 15:18:08,"Des kits de vivre sont distribués aux professions les plus touchées tels que les chauffeurs de taxi de bus et les receveurs par le gouvernement malgache. https://t.co/gdkerXTTwx 

#covid19foodfuture @Maya_disraeli https://t.co/6llWhpTfaj","Global","mayadisraeli"
"816",2020-04-14 15:16:16,"A #Madagascar, ceux qui vivent au jour le jour sont les plus touchés par le #Covid19, changeant ainsi leur source de revenu par la vente des produits agricoles, un des marchés encore autorisé en ces temps de confinement. 
#covid19foodfuture @Maya_disraeli https://t.co/9RUjLjtt8g","Madagascar","mayadisraeli"
"817",2020-04-14 13:42:32,"#MADAGASCAR Face au confinement #covid19, la vente en ligne des fruits et légumes est en pleine expansion  à #Antananarivo. Une initiative et opportunité qui aident davantage les agriculteurs face à la situation. 
#Covid19FoodFuture #ICT4ag #SecuritéAlimentaire @MalalaOnisoa","Madagascar","MalalaOnisoa"
"818",2020-04-14 13:09:23,"The #Covid19 public health crisis will compound the vulnerabilities endured by Nigeria’s farm workers and food service workers and the negative impacts on our food supply and the majority of our population who are food insecure. #Covid19FoodFuture @miss_abimbola https://t.co/1igDiu6APy","Nigeria","miss_abimbola"
"819",2020-04-14 13:05:32,"Farming communities struggle to afford and receive adequate health care; they are now at risk of additional health care costs and the threat of medical facilities stressed beyond capacity, especially in unreserved or rural communities. #Covid19FoodFuture @miss_abimbola https://t.co/XKaojbEzvj","Global","miss_abimbola"
"820",2020-04-14 13:01:47,"The #Covid19 has caused major disruptions to food systems in Nigeria as a whole and Africa at large, however, we should all call for more necessary measures to curb against the spread of this disease so as to ensure food sustainability. #Covid19FoodFuture @miss_abimbola https://t.co/H94tsCb0SQ","Nigeria","miss_abimbola"
"821",2020-04-14 12:53:52,"#Kenya Mombasa County has the 2nd highest number of  #Coronavirus cases. The County govt sets aside KSh 200 million via its  Emergency Household Relief and Nutrition Support Project to shield  227,404 vulnerable households https://t.co/5eS6CWnjGD #Covid19FoodFuture @olareeh https://t.co/bAaAZMMk1e","Kenya","olareeh"
"822",2020-04-14 12:46:06,"En #RDC, pour prévenir les effets directs du #COVID_19 sur la sécurité alimentaire des ménages, @ypard_rdc promeut des approches de production agricole  innovantes  (jardins familiaux de résilience). @EMvuenga
#covid19foodfuture  #FoodSecurity 
👇👇 https://t.co/zL3LgF2eca","DRC","EMvuenga"
"823",2020-04-14 12:33:31,"#Kenya As the number of #COVID-19 cases exceed 200, the govt has banned direct food donations to vulnerable communities. The ban has drawn sharp criticism among a segment of Kenyans, stating that it cripples critical support systems  #Covid19FoodFuture @olareeh https://t.co/Qws27Lgehs","Kenya","olareeh"
"824",2020-04-14 12:31:01,"#RDC: Dans un contexte de confinement obligatoire pour certains et volontaire pour d’autres, les associations des pisciculteurs s’adaptent en privilégiant la transformation des poissons pour se maintenir sur le marché. @EMvuenga
#COVID_19 #covid19foodfuture","DRC","EMvuenga"
"825",2020-04-14 12:29:08,"#COVID_19 à #Kinshasa: un challenge ou une opportunité pour les vendeuses ambulantes des fruits et légumes à travers la capitale de la #RDC? @EMvuenga
 #covid19foodfuture  #FoodSecurity https://t.co/43LzNXNEu2","DRC","EMvuenga"
"826",2020-04-14 12:04:30,"#Mozambique closed its borders and some #Malawians in the bordering areas, #Mulanje particularly, are now walking long distances to buy some of their food items and other essentials as they also rely on Mozambican markets because of their proximity.
@kanyemba_nellie","Malawi","kanyemba_nellie"
"827",2020-04-14 11:54:27,"@FAO répond aux questions les plus fréquemment posées concernant les effets de la pandémie #COVID_19 sur l’alimentation et l’agriculture.  👉https://t.co/9iA8m8EYRw
@EMvuenga
#covid19foodfuture  #FoodSecurity #Valuechain","Global","EMvuenga"
"828",2020-04-14 11:51:38,"#COVID_19 : en #RDC plus de 5 millions d’enfants accèdent à leurs repas journaliers grâce au Programme Cantine Scolaire. Dans un contexte de gel des activités scolaires, ces derniers sont de plus en plus exposés à des risques de malnutrition aiguë.🍚🍗@EMvuenga
#covid19foodfuture https://t.co/1XznUcWyWB","DRC","EMvuenga"
"829",2020-04-14 11:42:00,"La jeunesse  de #Goma en #RDC s’adapte et innove pour produire les poissons chats en cette période de crise sanitaire due au #COVID_19. @EMvuenga
#covid19foodfuture https://t.co/K6mlY04TOC","DRC","EMvuenga"
"830",2020-04-14 11:31:24,"#SouthAfrica Gov Mucipalities within the country are opening a platform for food traders to gain permits to be able to trade and sell food and other agricultural produce.  This platform has been extended so food traders will get time to apply #Covid19foodfuture @ndomfuh_1 https://t.co/1T6pOwIURO","South Africa","ndomfuh_1"
"831",2020-04-14 10:29:49,"#SouthAfrica consumers are suddenly compromised by food hikes. Your normal food purchases are hiked. How do we strike a balance between food businesses and the consumer, what is the protection for  consumers when there is a manipulation food systems @ndomfuh_1 #Covid19foodfuture https://t.co/AFmNGZpZ2Y","South Africa","ndomfuh_1"
"832",2020-04-14 10:28:53,"#Covid19FoodFuture: As lockdown continues in Nigeria, the country is gradually treading on a path that leads to a food crisis, as farmers are uncertain due to the challenge of inputs and services access &amp; access to major cities has affected fresh food supply chain - @JohnAgboola_ https://t.co/it3lQpAM8d","Nigeria","JohnAgboola_"
"833",2020-04-14 10:27:32,"The outbreak of #COVID19 is overwhelming other important news. One of which is the locust swarm that is creating a devastating impact of the farms of Eastern Africa. On April 8 a large swarm of locust was reported at SNNPR in #Ethiopia
#Covid19FoodFuture @YaredTesema1 https://t.co/0qsxwfkad2","Ethiopia","YaredTesema1"
"834",2020-04-14 10:24:04,"Pour aider les femmes des marchés et yaars, @rochkaborepf a instauré un fonds de solidarité de 5 milliards FCFA pour les acteurs du secteur informel, surtout les femmes pour la relance des activités de commerce des légumes et fruits. @EdoSango @presidencebf
#covid19foodfuture https://t.co/XxIrlzxsZe","Global","ed_sango"
"835",2020-04-14 10:16:19,"#COVID19FoodFuture: The impact of the current situation on African food security requires a strategic approach to accelerate the food system transformation &amp; mitigate its impacts by
- Supporting smallholders 
- Strengthen informal market 
- Involve all stakeholders 
@JohnAgboola_ https://t.co/Jpsfov7tHD","Global","JohnAgboola_"
"836",2020-04-14 10:13:49,"It's time again when most farmers plant sweet potatoes in #Malawi, food and nutritional security booster, highly resilient and does not require maximum supervision, ideal for times like these where people's movements are minimal.  #covid19foodfuture
@kanyemba_nellie","Malawi","kanyemba_nellie"
"837",2020-04-14 10:02:42,"#Food4All: The Nigeria Ministry of Agriculture and Rural Development (@FmardNg) commenced the release of the Presidential 70,000 Metric Tons of assorted grains palliative response to vulnerable households in Nigerians -https://t.co/wMvYrdBWzl 
#Covid19FoodFuture @JohnAgboola_ https://t.co/z023YBHiad","Nigeria","JohnAgboola_"
"838",2020-04-14 09:45:31,"Shutting down of schools due to #COVID19 has affected poor households in #Malawi whose children get food support from school feeding programs.
#covid19foodfuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"839",2020-04-14 09:22:27,"COVID-19 : Les communautés les plus vulnérables et souffrant le plus de la faim sont confrontées à de sérieux défis de sécurité alimentaire. https://t.co/Wj3iCx0vM2 cc @FAO
@FaoBenin @gouvbenin
@TMG_think #CovidFoodFuture
@KdrBach @SPaysanne
@josherbert25 https://t.co/DhbpFAC16N","Benin","josherbert25"
"840",2020-04-14 06:41:02,"To address rural areas, unions that farmers are part of are buying Teff, Maize &amp; other basic food supplies to distribute them at a fair price. The distribution is said to be done for those that are at home, stabilizing both buyer &amp; seller sides.
#covid19foodfuture @YaredTesema1 https://t.co/lWdTYTDvXR","Global","YaredTesema1"
"841",2020-04-13 18:59:50,"However, some processors, foresee an increase in sales due to an increase in prevalence of home dining.

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"842",2020-04-13 18:58:57,"This article illustrates the impact of #Covid19 on food joints: Due to stock purchase of products such as tea and coffee, consumers have resorted to home consumption of beverages they would usually consume in hotels.
https://t.co/KY8FbzNUvc

@sharonjcheboi #Covid19FoodFuture","Global","sharonjcheboi"
"843",2020-04-13 17:52:59,"Deployment of digital marketing solutions for farmers and consumers is relevant in cushioning either, due to the impacts of   #Covid19 on labour and open physical markets. One such platform is @mkulimayoung

#Covid19FoodFuture
@sharonjcheboi https://t.co/r0R0w3kWyZ","Global","sharonjcheboi"
"844",2020-04-13 11:02:03,"#MADAGASCAR, les agriculteurs et la population rurale ont été sensibilisés sur  le @covid19 par le Ministère de l’Agriculture. Ces agriculteurs ont un rôle primordial pour l’approvisionnement des marchés des villes confinées. 
#DRAEP #alefa_MAEP #covid19foodfuture @MalalaOnisoa","Madagascar","MalalaOnisoa"
"845",2020-04-13 09:47:55,"Farmers globally are facing poor market access as per the poll. Higher value crops which require higher labour are lost before and after harvest, reducing profits. Due to income losses, fewer consumers maybe able to affords these expensive crops. #Covid19FoodFuture @sharonjcheboi https://t.co/l6oqBaizWH","Global","sharonjcheboi"
"846",2020-04-12 20:03:28,"#Benin #Afrique: En période de #Covid19, pour la sécurité alimentaire, @AccessAgric encourage les jeunes à s'engager dans l'agriculture en mettant à disposition des connaissances en format #videos. @fobanasa @UzayisengaHlne
#FoodSecurity @gouvbenin @CristalBusiness
@josherbert25 https://t.co/rBfciluKCX","Benin","josherbert25"
"847",2020-04-12 19:51:04,"Avec toutes les restrictions, les aliments seront moins disponibles et accessibles. La nutrition sera affectée. Les gens changeront d'alimentation pour ce qui est plus conservables ou préemballés. Les fruits et légumes frais deviendront indisponibles. @EdoSango
#covid19foodfuture","Global","ed_sango"
"848",2020-04-12 19:46:53,"#Benin @gouvbenin prolonge les congés de paques &gt;&gt; #10mai ; cordon sanitaire &gt;&gt; #27avril. Et les parents, moins nantis se demandent comment nourrir leur famille en cette période… en limitant les déplacements alors qu'ils ont des revenus journaliers. @josherbert25
#YouthInSoil https://t.co/laPjSvFfjd","Benin","josherbert25"
"849",2020-04-12 17:21:41,"Kenya, through @FredMatiangi recently banned uncoordinated food distribution within communities. Was it a good move? Has it provided enough measures to cushion its most vulnerable? Does it disregard food as a basic need? What are your thoughts?

#CovidFoodFuture @sharonjcheboi https://t.co/61p7Vqvljt","Kenya","sharonjcheboi"
"850",2020-04-12 17:19:57,"In Kenya and all over Africa, many farmers have lost their  bulk buyers as schools and markets shut down.  Aside from platforms such as @mkulimayoung , how else can farmers cushion themselves and market their produce to minimise complete loss? #CovidFoodFuture @sharonjcheboi https://t.co/aTlM8PHH4I https://t.co/dlNiab0YPL","Kenya","sharonjcheboi"
"851",2020-04-12 16:27:04,"#MADAGASCAR, Face au @covid19, les huiles essentielles des plantes de #Madagascar comme le #Ravintsara sont actuellement très sollicités. Une autre source de revenu à exploiter pour les #agriculteurs malgaches. 
#huilesessentiellesdeMadagascar #covid19foodfuture @MalalaOnisoa https://t.co/ZYMvia858W","Madagascar","MalalaOnisoa"
"852",2020-04-12 15:41:27,"#RDC: Dans le #Haut_Katanga, le conseil provincial de la jeunesse soutenu par le #Min_Agri provincial, s’active dans la production du maïs🌽pour maintenir la productivité de la chaîne de valeur face aux effets du COVID_19 dans la région. @EMvuenga  #covid19foodfuture https://t.co/7XOHNlZmvL","DRC","EMvuenga"
"853",2020-04-12 15:03:38,"#BurkinaFaso: Pour limiter la contamination, le gouvernement a adopté des mesures restrictives qui ont et auront des répercussions pour les conditions de vie des ménages en général et des ménages confrontés à l’insécurité alimentaire en particulier. @EdoSango
#covid19foodfuture https://t.co/z7ktWctePE","Burkina Faso","ed_sango"
"854",2020-04-12 14:50:29,"Pour venir en aide aux ménages et personnes vulnérables au #COVID_19, les concessions religieuses en #RDC installent des banques alimentaires d'approvisionnement  à travers les grandes de villes (#Kinshasa, #Lubumbashi). #La_compassion en boîte les pas.👇 @EMvuenga https://t.co/cH3GwjNHYy","DRC","EMvuenga"
"855",2020-04-12 13:50:34,"#Ethiopia To address the farmers in the Amhara Region a Model is set up in a nearby farmers so that they and their family get to see the prevention and know what type of action they need to take regarding #COVID19 
#covidfoodfuture @yaredtesema1 https://t.co/8g44Gq9py4","Ethiopia","YaredTesema1"
"856",2020-04-12 13:31:38,"#Ethiopia Since there is a constant change in the prevention and information about #COVID19 , revision about the information is a must. That is why every 3 days there will be one done by the Amhara Region Bureau of Agriculture for that region.
#covidfoodfuture @yaredtesema1 https://t.co/0HCFUhjeYp","Ethiopia","YaredTesema1"
"857",2020-04-12 13:06:33,"In #Nigeria, the most populous #African nation, 80% of the food production comes from the small-scale farmers. As #COVID19 increases in Nigeria, there is need to support smallholder farmers in food production to curb the occurrence of food crisis.
#RuralFarmers  @JohnAgboola_ https://t.co/8HJcpZFCkD","Nigeria","JohnAgboola_"
"858",2020-04-12 13:06:21,"Such changes in  food consumption can have a negative effect on the immune system, eating behaviour could have a negative effect on the immune system. @CovidFoodFuture @miss_abimbola #covid19foodfuture https://t.co/LLB4nMp9GB","Global","miss_abimbola"
"859",2020-04-12 13:06:14,"Limited access to fresh foods caused by the #Covid19 pandemic may lead to an increased consumption of highly processed foods, which tend to be high in fats, sugars and salt. https://t.co/ZNqqiudjLs","Global","Other"
"860",2020-04-12 13:03:42,"Read more about the Covid19 and the major threat to global food security: https://t.co/a74rOl5cpx @CovidFoodFuture @miss_abimbola","Global","miss_abimbola"
"861",2020-04-12 13:03:41,"Safety-net systems are critical lifelines to help stem the negative economic and nutritional impacts of COVID-19. Many developing countries, however, lack safety-net systems to fill that void.","Global","Other"
"862",2020-04-12 13:01:10,"As former International Food Policy Research Institute @IFPRI Director General Shenggen Fan, writes, “COVID-19 is a health crisis. But it could also lead to a food security crisis if proper measures are not taken.” and I totally agree with him. @CovidFoodFuture @miss_abimbola https://t.co/UfNancqZCZ","Global","miss_abimbola"
"863",2020-04-12 12:57:33,"No industry is exempted from the economic impact of #COVID19 but some specific industries are also benefiting from the shock. Agriculture and food processing industry are critical to ensuring a secure food availability, accessibility &amp; sustainability to people
#SGD2 @JohnAgboola_ https://t.co/lhTF0zltR1","Global","JohnAgboola_"
"864",2020-04-12 10:14:40,"Pour @yaromarius, le prix des produits agricoles augmente suite à la forte demande causée par la psychose. Mais la demande va baisser. Les producteurs qui ont des pertes abandonneront la production de certaines spéculations. Le #Burkina risque une forte importation. @EdoSango","Burkina Faso","ed_sango"
"865",2020-04-11 18:06:15,"#Ethiopia Due to the outbreak of #COVID__19 schools have been shut down. Now there is a plan to take the teaching online &amp; via radio.For serving meals that were supported by the schools, now there are food banks setup for more than 1,200 students.
#covid19foodfuture @YaredTesema1","Ethiopia","YaredTesema1"
"866",2020-04-11 15:47:42,"#SouthAfrica The government has allocated The solidarity fund to assist the disadvantaged in #COVID19SA. They have further allocated for the Food parcels relief, where the public who are affected can call to request for the delivery of food parcels.  #ZeroHunger @ndomfuh_1","South Africa","ndomfuh_1"
"867",2020-04-11 15:38:17,"#Kenya Turkana County govt has allocated 441 Million Shillings for #COVID-19 relief food to cushion 759,335 persons and 108,476 households against hunger due to disruptions of #FoodSystems in the largely pastrolist county: https://t.co/EbekRl2xFu @olareeh https://t.co/z0RLMKi0rc","Kenya","olareeh"
"868",2020-04-11 15:32:58,"#Kenya Cross-border lock downs due to the #Coronavirus are significantly hampering the fight against #DesertLocusts which pose a serious threat to #FoodSecurity, compounding the problem across the East African region:  https://t.co/iuKyMXpgMp @olareeh https://t.co/cSNUEy6Yww","Kenya","olareeh"
"869",2020-04-11 15:28:20,"#Kenya The Ministry of Agriculture is conducting countrywide-wide food security assessments in anticipation of a full lockdown due to #COVID-19: https://t.co/xuy1DO1rv0 @olareeh https://t.co/PR0a6GQjPi","Kenya","olareeh"
"870",2020-04-11 15:24:38,"#Kenya depends on #Uganda for certain food commodities, including eggs and maize. A border closure precipitated by #COVID-19 has led to price hikes: https://t.co/lnFtg6xeOJ  @olareeh https://t.co/DMLAspbFIK","Kenya","olareeh"
"871",2020-04-11 15:23:23,"Its harvest time in #Malawi, a good time for policy makers to sensitize farmers on good  storage techniques to avoid huge post harvest losses due to pests and improper handling of food commodities which in turn fuels food insecurity.

#FoodSecurity #ZeroHunger @kanyemba_nellie https://t.co/YV2tZEToR4","Malawi","kanyemba_nellie"
"872",2020-04-11 15:18:32,"With the fear of contagion which is restricting movements of people especially in crowded places like markets, perishable food items risk farmers losing a lot of money. How do you think farmers can maximize sales of perishable foods amidst #Covid19?
@kanyemba_nellie https://t.co/aM1I1fwveg","Global","kanyemba_nellie"
"873",2020-04-11 15:15:34,"#Kenya  
@WorldBankAfrica reports that a dip in trade, including in agricultural commodities, has contributed to the first continent-wide recession in 25 years:   https://t.co/ruz3dnRwZK 
@olareeh https://t.co/0RNyICmTFj","Kenya","olareeh"
"874",2020-04-11 14:08:08,"Policy makers must monitor the food system trends and avoid accidentally tightening food-supply conditions and reduce the impact of the novel #Covid-19 @miss_abimbola @CovidFoodFuture https://t.co/pqj7FeF893","Global","miss_abimbola"
"875",2020-04-11 14:04:38,"To ensure the effectiveness of social distancing, the government at all levels needs to boost their social protection programme as well as keep the food supply chain flowing. @CovidFoodFuture @miss_abimbola https://t.co/TxWGf3kYfk","Global","miss_abimbola"
"876",2020-04-11 14:03:01,"Yesterday in Kibera, a failed food distribution strategy left people injured and 2 women dead during the chaos. During #covid19, cash transfers to caregivers would be more dignified and adheres to social distancing rules by @WHO

#CovidFoodFuture
@sharonjcheboi https://t.co/2pjyryt8FD","Global","sharonjcheboi"
"877",2020-04-11 14:00:50,"Countries and state government reserves should prioritize the distribution of food items to vulnerable groups so as to prevent undernourishment by scaling up nutritional support. @CovidFoodFuture @miss_abimbola https://t.co/vdSvd8rQHh","Global","miss_abimbola"
"878",2020-04-11 13:53:15,"Read more about the Nigerian’s government’s intervention here: https://t.co/9RMeA6fCfL @miss_abimbola @CovidFoodFuture","Nigeria","miss_abimbola"
"879",2020-04-11 13:53:15,"Following the lock down across some states and the resultant effect on the vulnerable population, President Buhari granted approval to the Ministry of Agriculture and Rural Development to release 70,000 Metric Tons of assorted food items from the National Strategic Food Reserve.","Global","Other"
"880",2020-04-11 13:06:30,"Le ministre de l'Agriculture, l'Elevage et de la Pêche rassure qu'il ne devrait pas y avoir de problème d'approvisionnement en riz du marché d'Antananarivo actuellement en confinement.Qu'en est-il si le confinement persiste? https://t.co/C7J3xAO187  @MayaDisraeli","Global","mayadisraeli"
"881",2020-04-11 12:59:40,"Le prix du kilo de citron retourne à la normale après 2 semaines de hausse des prix de 5€/kg.De nos jours le kilo varie de 0,75 à 1,25€.Causé par le coup de panique des premiers cas de #Covid19,les Tananariviens ont assailli le marché du citron et des vitamines C. @MayaDisraeli https://t.co/FoFZXbW63o","Global","mayadisraeli"
"882",2020-04-11 11:33:37,"#Ethiopia In order to create an awareness about #COVIDー19 a document has been prepared by the Amhara Region Bureau of Agriculture, so as to know how the farmers can protect themselves and their family during this time.
#covid19foodfuture @CovidFoodFuture @YaredTesema1 https://t.co/x5JgtUKtOM","Ethiopia","YaredTesema1"
"883",2020-04-11 10:17:37,"As a consumer, what has been your biggest food security challenge in the midst of #covid19?

#CovidFoodFuture
@sharonjcheboi","Global","sharonjcheboi"
"884",2020-04-11 00:05:10,"#RDC : Au Nord Kivu, le gouverneur appelle les ménages à s’adapter face à la crise sanitaire du #COVID_19 par la promotion des systèmes de production résilients tels que le jardin de case et l’élevage basse court pour assurer la sécurité alimentaire de leurs familles. @EMvuenga https://t.co/0KcrvimM9p","DRC","EMvuenga"
"885",2020-04-10 16:14:25,"What is the most prevalent challenge farmers are facing in your region amidst #covid19?

#Covidfoodfuture
@sharonjcheboi","Global","sharonjcheboi"
"886",2020-04-10 15:57:11,"La mise en quarantaine des villes touchées par le #COVID19 au #BurkinaFaso affecte les prix des aliments car la chaîne d'approvisionnement est rompue. Et ce sont les ménages vulnérables qui en pâtissent. @EdoSango https://t.co/rt3qigqUTw","Burkina Faso","ed_sango"
"887",2020-04-10 15:27:31,"This proves to be a whole new difficult task, this then poses a question on how do we then create more reliable and sustainable food chain methods to sustain us beyond #COVID19","Global","Other"
"888",2020-04-10 15:25:47,"As #COVID19 cases increase in #Nigeria, The Federal Ministry of Agriculture and Rural Development (@FmardNg FMARD) is rolling out 70,000 Metric Tons of assorted grains and food items for disaster management to directly support the Govt response to the #coronavirus.  @JohnAgboola_ https://t.co/SbOmnuJbTE","Nigeria","JohnAgboola_"
"889",2020-04-10 15:21:17,"The current #COVID19 pandemic is likely to create a #FoodSecurity crisis, affecting different economic sectors from bottom-up to top-down. It is projected that Africa’s GDP growth is expected to drop from 3.2% to 1.8%, posing a serious threat to food security @JohnAgboola_ https://t.co/F5ztgNdxkc","Global","JohnAgboola_"
"890",2020-04-10 15:15:59,"As the #COVID19 pandemic lockdown continues in Nigeria, the country needs to deploy strategies geared at supporting lower-income households with responsible food distribution with proper adherence to social distancing rules.

#FoodDistribution #ZeroHunger #Food4All @JohnAgboola_ https://t.co/gIyz7zwDRG","Nigeria","JohnAgboola_"
"891",2020-04-10 14:34:42,"Malgré le confinement observé à travers toute la République en #RDC, les membres de @ypard_rdc  au #Kwango, accentuent la production des poissons frais pour nourrir la cité de #Popokabaka et stabiliser les prix des produits halieutiques dans la région. 🐟📊@EMvuenga https://t.co/aqg4SdclcX","DRC","EMvuenga"
